espn_id,display_name,position,draft_year,draft_round,draft_pick,nfl_value,years_played,total_games,total_pass_yards,total_pass_tds,total_rush_yards,total_rush_tds,total_rec_yards,total_rec_tds,total_receptions,total_tackles,total_sacks,total_interceptions
4361050,Isaiah Likely,TE,2022,4,139,Short_Term_Success,3,47,0,0,0,0,1437,16,119,3,0.0,0
4360499,Tyler Linderbaum,C,2022,1,25,Made_Roster,3,17,0,0,0,0,0,0,0,0,0.0,0
3672833,Chris Lindstrom,G,2019,1,14,Long_Term_Success,6,20,0,0,0,0,0,0,0,4,0.0,0
4686361,Cam Little,K,2024,6,212,Made_Roster,1,17,0,0,0,0,0,0,0,0,0.0,0
4427816,Marist Liufau,LB,2024,3,87,Made_Roster,1,16,0,0,0,0,0,0,0,26,1.5,0
4243256,Devin Lloyd,LB,2022,1,27,Short_Term_Success,3,50,0,0,0,0,0,0,0,172,2.0,4
4429023,MarShawn Lloyd,RB,2024,3,88,Failed,1,1,0,0,15,0,3,0,1,0,0.0,0
3924327,Drew Lock,QB,2019,2,42,Long_Term_Success,5,35,6354,34,432,7,1,0,1,1,0.0,0
4427826,Zion Logue,DT,2024,6,197,Failed,1,1,0,0,0,0,0,0,0,2,0.0,0
4426502,Drake London,WR,2022,1,8,Short_Term_Success,3,50,22,0,-3,0,3042,15,241,9,0.0,0
3916074,David Long Jr.,ILB,2019,6,188,Long_Term_Success,6,70,0,0,0,0,0,0,0,195,2.0,4
4046536,David Long,DB,2019,3,79,Long_Term_Success,6,43,0,0,0,0,0,0,0,83,0.0,2
4239944,Hunter Long,TE,2021,3,81,Long_Term_Success,4,18,0,0,0,0,81,0,9,3,0.0,0
545320,James Looney,DE,2018,7,232,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4040805,Roy Lopez,DT,2021,6,195,Long_Term_Success,4,54,0,0,0,0,0,0,0,55,3.0,0
4035798,Isaiahh Loudermilk,DE,2021,5,156,Long_Term_Success,4,43,0,0,0,0,0,0,0,32,1.0,0
3931398,Bryce Love,RB,2019,4,112,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4036378,Jordan Love,QB,2020,1,26,Long_Term_Success,4,45,8832,65,368,5,0,0,0,0,0.0,0
4046675,Julian Love,CB,2019,4,108,Long_Term_Success,6,88,0,0,2,0,0,0,0,322,1.5,12
4245171,Abraham Lucas,OT,2022,3,72,Failed,2,10,0,0,0,0,0,0,0,1,0.0,0
4047846,Chase Lucas,CB,2022,7,237,Failed,2,6,0,0,0,0,0,0,0,3,0.0,0
4361419,Jesse Luketa,LB,2022,7,256,Made_Roster,3,22,0,0,0,0,0,0,0,17,3.0,0
4685978,Darrell Luter Jr.,CB,2023,5,155,Failed,2,7,0,0,0,0,0,0,0,5,0.0,0
3124900,Jake Luton,QB,2020,6,189,Failed,1,3,624,2,13,1,0,0,0,0,0.0,0
4259181,James Lynch,DT,2020,4,130,Long_Term_Success,4,37,0,0,0,0,0,0,0,32,3.0,0
3932433,Alize Mack,TE,2019,7,231,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3917316,Daylon Mack,DT,2019,5,160,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3123938,Avonte Maddox,FS,2018,4,125,Long_Term_Success,7,85,0,0,0,0,0,0,0,215,3.0,4
550633,Cole Madison,G,2018,5,138,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4240754,Boye Mafe,LB,2022,2,40,Short_Term_Success,3,46,0,0,0,0,0,0,0,76,18.0,0
4568617,Jordan Magee,LB,2024,5,139,Failed,1,7,0,0,0,0,0,0,0,7,0.0,0
4427864,Christian Mahogany,G,2024,6,210,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
4362523,Will Mallory,TE,2023,5,162,Made_Roster,2,18,0,0,0,0,236,0,22,0,0.0,0
4243457,DeAngelo Malone,LB,2022,3,82,Short_Term_Success,3,28,0,0,0,0,0,0,0,27,3.0,0
4048736,Cassh Maluia,LB,2020,6,204,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4035239,Braden Mann,P,2020,6,191,Long_Term_Success,5,80,45,0,4,0,0,0,0,4,0.0,0
4248899,Marte Mapu,LB,2023,3,76,Made_Roster,2,20,0,0,0,0,0,0,0,32,0.5,2
3912545,Iman Marshall,CB,2019,4,127,Failed,1,1,0,0,0,0,0,0,0,1,0.0,0
4365457,Brodric Martin,DT,2023,3,96,Failed,2,3,0,0,0,0,0,0,0,1,0.0,0
3138764,Jacob Martin,DE,2018,6,186,Long_Term_Success,7,73,0,0,0,0,0,0,0,50,22.0,0
4034781,Kamal Martin,LB,2020,5,175,Failed,2,13,0,0,0,0,0,0,0,15,1.0,0
3128263,Wes Martin,G,2019,4,131,Failed,3,4,0,0,0,0,0,0,0,2,0.0,0
4258190,Ben Mason,TE,2021,5,184,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4240707,Damarri Mathis,DB,2022,4,115,Short_Term_Success,3,26,0,0,0,0,0,0,0,77,0.0,0
4362486,Ochaun Mathis,LB,2023,6,189,Failed,2,6,0,0,0,0,0,0,0,3,0.0,0
4241468,Phidarian Mathis,DT,2022,2,47,Made_Roster,2,16,0,0,0,0,0,0,0,8,0.0,0
4373684,Scott Matlock,DT,2023,6,200,Made_Roster,2,21,0,0,0,0,28,0,4,8,1.0,0
3917197,Christian Matthew,CB,2022,7,244,Failed,2,11,0,0,0,0,0,0,0,11,0.0,0
4048244,Alexander Mattison,RB,2019,3,102,Long_Term_Success,6,92,0,0,2813,15,1024,7,138,2,0.0,0
4431452,Drake Maye,QB,2024,1,3,Failed,1,13,2276,15,421,2,0,0,0,1,0.0,0
4429086,Michael Mayer,TE,2023,2,35,Short_Term_Success,2,24,0,0,0,0,460,2,48,2,0.0,0
550373,Baker Mayfield,QB,2018,1,1,Long_Term_Success,7,111,26226,184,1269,10,9,0,2,3,0.0,0
4372093,Jalen Mayfield,OT,2021,3,68,Failed,2,5,0,0,0,0,0,0,0,0,0.0,0
4361788,Cade Mays,G,2022,6,199,Failed,2,9,0,0,0,0,0,0,0,1,0.0,0
4430388,DeWayne McBride,RB,2023,7,222,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4426948,Luke McCaffrey,WR,2024,3,100,Failed,1,15,0,0,0,0,168,0,18,1,0.0,0
4433970,J.J. McCarthy,QB,2024,1,10,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4429001,Jase McClellan,RB,2024,6,186,Failed,1,2,0,0,32,0,0,0,0,0,0.0,0
4426512,Warren McClendon Jr.,OT,2023,5,174,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
3728262,Ray-Ray McCloud,WR,2018,6,187,Long_Term_Success,7,100,0,0,271,1,1500,2,156,4,0.0,0
4250392,Zyon McCollum,CB,2022,5,157,Short_Term_Success,3,48,0,0,0,0,0,0,0,121,0.0,2
4612826,Ladd McConkey,WR,2024,2,34,Made_Roster,1,17,0,0,0,0,1346,8,91,2,0.0,0
3917331,Erik McCoy,C,2019,2,48,Long_Term_Success,6,29,0,0,0,0,0,0,0,4,0.0,0
4371973,Roger McCreary,CB,2022,2,35,Short_Term_Success,3,45,0,0,0,0,0,0,0,152,3.0,2
4361767,Will McDonald IV,DE,2023,1,15,Short_Term_Success,2,27,0,0,0,0,0,0,0,21,13.5,0
4239947,Isaiah McDuffie,LB,2021,6,220,Long_Term_Success,4,48,0,0,0,0,0,0,0,110,1.5,0
4426405,Trent McDuffie,CB,2022,1,21,Short_Term_Success,3,53,0,0,0,0,0,0,0,154,4.5,2
4360319,Jordan McFadden,G,2023,5,156,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4371961,Micah McFadden,LB,2022,5,146,Short_Term_Success,3,44,0,0,0,0,0,0,0,127,6.0,1
4241941,Anthony McFarland,RB,2020,4,124,Long_Term_Success,4,17,0,0,146,0,87,0,11,0,0.0,0
3127304,Kaleb McGary,OT,2019,1,31,Long_Term_Success,6,25,0,0,0,0,-3,0,1,3,0.0,0
550954,Mike McGlinchey,OT,2018,1,9,Long_Term_Success,7,35,0,0,0,0,0,0,0,3,0.0,0
3128843,Alex McGough,QB,2018,7,220,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4033748,Connor McGovern,G,2019,3,90,Long_Term_Success,5,12,0,0,0,0,0,0,0,3,0.0,0
4372085,Cameron McGrone,LB,2021,5,177,Failed,3,8,0,0,0,0,0,0,0,5,0.0,0
4427963,Isaiah McGuire,DE,2023,4,126,Failed,2,15,0,0,0,0,0,0,0,18,3.5,0
4427391,Kenny McIntosh,RB,2023,7,237,Failed,1,11,0,0,172,0,22,0,3,2,0.0,0
3917872,R.J. McIntosh,DT,2018,5,139,Failed,2,12,0,0,0,0,0,0,0,6,2.0,0
4685201,Tanner McKee,QB,2023,6,188,Failed,1,2,323,4,-1,0,0,0,0,0,0.0,0
3915388,Kahlil McKenzie,G,2018,6,198,Failed,2,8,0,0,0,0,0,0,0,3,0.0,0
4433975,Kool-Aid McKinstry,CB,2024,2,41,Failed,1,12,0,0,0,0,0,0,0,31,0.0,0
4240023,Tre' McKitty,TE,2021,3,97,Made_Roster,3,21,0,0,0,0,133,0,18,2,0.0,0
3916075,Colton McKivitz,OT,2020,5,153,Long_Term_Success,4,7,0,0,0,0,0,0,0,1,0.0,0
4384171,Tanner McLachlan,TE,2024,6,194,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3121422,Terry McLaurin,WR,2019,3,76,Long_Term_Success,6,101,0,0,73,0,6681,41,480,18,0.0,0
4242231,Racey McMath,WR,2021,6,205,Failed,2,11,0,0,4,0,48,0,4,2,0.0,0
4430834,Jalen McMillan,WR,2024,3,92,Failed,1,14,0,0,43,0,502,8,39,1,0.0,0
4430158,Patrick McMorris,SAF,2024,6,198,Failed,1,2,0,0,0,0,0,0,0,1,0.0,0
4361662,Alim McNeill,DT,2021,3,72,Long_Term_Success,4,60,0,0,0,0,0,0,0,55,12.5,0
4045161,Zech McPhearson,CB,2021,4,123,Made_Roster,2,19,0,0,0,0,0,0,0,20,1.0,0
4360234,Evan McPherson,K,2021,5,149,Long_Term_Success,4,68,0,0,0,0,0,0,0,1,0.0,0
3116172,Trace McSorley,QB,2019,6,197,Failed,3,8,502,1,79,0,0,0,0,0,0.0,0
4427985,Bub Means,WR,2024,5,170,Failed,1,4,0,0,0,0,118,1,9,0,0.0,0
4240401,Ifeatu Melifonwu,CB,2021,3,101,Long_Term_Success,4,26,0,0,0,0,0,0,0,57,6.5,2
4698113,Max Melton,CB,2024,2,43,Made_Roster,1,17,0,0,0,0,0,0,0,34,0.0,0
4046537,Josh Metellus,SAF,2020,6,205,Long_Term_Success,5,66,0,0,0,0,0,0,0,164,2.5,4
3128721,Sony Michel,RB,2018,1,31,Long_Term_Success,5,72,0,0,3720,24,449,2,62,5,0.0,0
3126362,Christian Miller,LB,2019,4,115,Failed,1,2,0,0,0,0,0,0,0,2,2.0,0
3886824,Jordan Miller,DB,2019,5,172,Failed,2,5,0,0,0,0,0,0,0,4,0.0,0
4599739,Kendre Miller,RB,2023,3,71,Failed,2,13,0,0,304,2,150,0,15,0,0.0,0
3134312,Kolton Miller,OT,2018,1,15,Long_Term_Success,7,36,0,0,0,0,0,0,0,8,0.0,0
3914397,Scott Miller,WR,2019,6,208,Long_Term_Success,6,64,0,0,95,1,1280,7,99,6,0.0,0
3929648,Shareef Miller,DE,2019,4,138,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4242546,Davis Mills,QB,2021,3,67,Long_Term_Success,4,38,6173,35,168,2,0,0,0,2,0.0,0
4373642,Dax Milne,WR,2021,7,258,Short_Term_Success,2,24,0,0,1,0,120,1,15,0,0.0,0
4360698,Joe Milton III,QB,2024,6,193,Failed,1,1,241,1,16,1,0,0,0,0,0.0,0
4035403,Denzel Mims,WR,2020,2,59,Short_Term_Success,3,28,0,0,0,0,676,0,42,1,0.0,0
4686472,Marvin Mims Jr.,WR,2023,2,63,Short_Term_Success,2,34,0,0,73,0,892,7,63,4,0.0,0
4426485,Jonathan Mingo,WR,2023,2,39,Short_Term_Success,2,29,0,0,5,0,585,0,60,3,0.0,0
4038524,Gardner Minshew,QB,2019,6,178,Long_Term_Success,6,58,11950,68,677,5,0,0,1,2,0.0,0
4597500,Adonai Mitchell,WR,2024,2,52,Made_Roster,1,17,24,0,6,0,312,0,23,0,0.0,0
4569607,Cameron Mitchell,DB,2023,5,142,Made_Roster,2,22,0,0,0,0,0,0,0,29,1.0,0
4038938,Dillon Mitchell,WR,2019,7,239,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4241555,Elijah Mitchell,RB,2021,6,194,Short_Term_Success,3,34,0,0,1760,11,240,2,37,0,0.0,0
4361988,James Mitchell,TE,2022,5,177,Failed,2,10,0,0,0,0,141,1,13,0,0.0,0
4686273,Quinyon Mitchell,CB,2024,1,22,Made_Roster,1,20,0,0,0,0,0,0,0,48,0.0,2
4362487,Tre'von Moehrig,SAF,2021,2,43,Long_Term_Success,4,67,0,0,0,0,0,0,0,182,3.0,6
4243328,Elijah Molden,CB,2021,3,100,Long_Term_Success,4,46,0,0,0,0,0,0,0,121,0.0,5
4428037,Jacob Monk,C,2024,5,163,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4035538,David Montgomery,RB,2019,3,73,Long_Term_Success,6,93,23,1,5641,53,1743,4,213,4,0.0,0
4372066,Jake Moody,K,2023,3,99,Short_Term_Success,2,34,0,0,0,0,0,0,0,0,0.0,0
4040655,Darnell Mooney,WR,2020,5,173,Long_Term_Success,5,74,0,0,59,1,3585,16,277,10,0.0,0
3915416,DJ Moore,WR,2018,1,24,Long_Term_Success,7,114,0,0,431,1,7531,35,558,23,0.0,0
4372414,Elijah Moore,WR,2021,2,34,Long_Term_Success,4,59,0,0,71,1,2174,9,202,11,0.0,0
550100,J'Mon Moore,WR,2018,4,133,Failed,1,7,0,0,0,0,15,0,2,2,0.0,0
4812380,Kam Moore,CB,2018,6,189,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4372485,Rondale Moore,WR,2021,2,49,Short_Term_Success,3,40,0,0,249,1,1233,3,140,2,0.0,0
4430191,Skyy Moore,WR,2022,2,54,Short_Term_Success,3,35,0,0,54,0,511,2,48,3,0.0,0
4039278,Tarvarius Moore,DB,2018,3,95,Long_Term_Success,5,51,0,0,0,0,0,0,0,84,0.0,1
3843945,Foster Moreau,TE,2019,4,137,Long_Term_Success,6,78,0,0,2,0,1713,18,144,7,0.0,0
3914395,James Morgan,QB,2020,4,125,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3821571,Jordan Morgan,OT,2024,1,25,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
4572055,Mike Morris,DE,2023,5,151,Failed,2,4,0,0,0,0,0,0,0,5,0.0,0
4046165,Jimmy Morrissey,C,2021,7,230,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
4382401,Riley Moss,CB,2023,3,83,Made_Roster,2,22,0,0,0,0,0,0,0,67,0.0,1
4035676,Zack Moss,RB,2020,3,86,Long_Term_Success,5,63,0,0,2339,16,736,5,102,1,0.0,0
4428072,Darius Muasau,LB,2024,6,183,Failed,1,11,0,0,0,0,0,0,0,23,0.0,1
4362855,Israel Mukuamu,CB,2021,6,227,Short_Term_Success,3,28,0,0,0,0,0,0,0,32,0.0,3
4035458,Trayvon Mullen,CB,2019,2,40,Long_Term_Success,4,38,0,0,0,0,0,0,0,123,0.0,4
4361707,Chad Muma,LB,2022,3,70,Short_Term_Success,3,26,0,0,0,0,0,0,0,45,1.5,0
4240123,Larrell Murchison,DT,2020,5,174,Long_Term_Success,4,27,0,0,0,0,0,0,0,11,2.0,0
4038999,Byron Murphy,CB,2019,2,33,Long_Term_Success,6,88,0,0,0,0,0,0,0,279,3.0,14
4570040,Byron Murphy II,DT,2024,1,16,Failed,1,12,0,0,0,0,0,0,0,8,0.5,0
4428985,Myles Murphy,DE,2023,1,28,Made_Roster,2,23,0,0,0,0,0,0,0,20,3.0,0
3932886,Sean Murphy-Bunting,CB,2019,2,39,Long_Term_Success,6,85,0,0,0,0,0,0,0,210,1.0,14
4241394,"Kenneth Murray, Jr.",LB,2020,1,23,Long_Term_Success,5,70,0,0,0,0,0,0,0,234,9.0,3
3917315,Kyler Murray,QB,2019,1,1,Long_Term_Success,6,83,19665,115,3021,31,7,0,0,3,0.0,0
4249624,Nick Muse,TE,2022,7,227,Failed,1,1,0,0,0,0,22,0,1,0,0.0,0
3728263,Tanner Muse,LB,2020,3,100,Long_Term_Success,4,14,0,0,0,0,0,0,0,11,0.0,0
4428085,Luke Musgrave,TE,2023,2,42,Made_Roster,2,20,0,0,0,0,463,2,47,0,0.0,0
4696211,Malik Mustapha,SAF,2024,4,124,Failed,1,15,0,0,0,0,0,0,0,29,0.0,1
4595348,Malik Nabers,WR,2024,1,6,Failed,1,15,0,0,2,0,1204,7,109,0,0.0,0
4426515,Puka Nacua,WR,2023,5,177,Short_Term_Success,2,31,0,0,140,1,2798,10,204,3,0.0,0
4382466,Jalen Nailor,WR,2022,6,191,Short_Term_Success,3,27,0,0,-4,0,655,7,43,5,0.0,0
4035014,Isaac Nauta,TE,2019,7,224,Failed,2,4,0,0,0,0,16,0,3,0,0.0,0
552287,Siran Neal,DB,2018,5,154,Long_Term_Success,7,75,0,0,0,0,13,0,1,90,2.0,0
3894856,Anthony Nelson,LB,2019,4,107,Long_Term_Success,6,87,0,0,0,0,0,0,0,96,19.5,0
3124574,Nick Nelson,CB,2018,4,110,Failed,1,9,0,0,0,0,0,0,0,10,0.0,0
3129308,Quenton Nelson,G,2018,1,6,Long_Term_Success,7,42,0,0,0,0,0,0,0,4,0.0,0
4047660,Royce Newman,G,2021,4,142,Failed,3,8,0,0,0,0,0,0,0,1,0.0,0
4240661,Dazz Newsome,WR,2021,6,221,Failed,1,3,0,0,0,0,23,0,2,1,0.0,0
4361266,Greg Newsome II,CB,2021,1,26,Long_Term_Success,4,54,0,0,0,0,0,0,0,110,1.0,3
4365319,Josh Newton,CB,2024,5,149,Failed,1,12,0,0,0,0,0,0,0,27,0.0,1
4038552,Lucas Niang,OT,2020,3,96,Failed,1,5,0,0,0,0,0,0,0,2,0.0,0
3117922,Bilal Nichols,DT,2018,5,145,Long_Term_Success,7,95,0,0,0,0,0,0,0,103,14.0,1
4428119,Lew Nichols III,RB,2023,7,235,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
545758,Parry Nickerson,CB,2018,6,179,Long_Term_Success,4,12,0,0,0,0,0,0,0,28,0.0,0
4036141,Nick Niemann,LB,2021,6,185,Long_Term_Success,4,35,0,0,0,0,0,0,0,45,0.0,1
4426338,Bo Nix,QB,2024,1,12,Made_Roster,1,18,3919,30,473,4,2,1,1,0,0.0,0
4360484,Daviyon Nixon,DT,2021,5,158,Failed,2,11,0,0,0,0,0,0,0,4,0.5,0
4047648,Tre Nixon,WR,2021,7,242,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3122930,Derrick Nnadi,NT,2018,3,75,Long_Term_Success,7,111,0,0,0,0,0,0,0,112,6.0,1
3917847,Kendrick Norton,DT,2018,7,242,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4241396,Tre Norwood,CB,2021,7,245,Short_Term_Success,2,27,0,0,0,0,0,0,0,41,0.0,1
4430261,Tyler Nubin,SAF,2024,2,47,Failed,1,13,0,0,0,0,0,0,0,50,0.0,0
4035537,Kene Nwangwu,RB,2021,4,119,Long_Term_Success,4,34,0,0,88,0,30,0,6,6,0.0,0
3120358,Uchenna Nwosu,LB,2018,2,48,Long_Term_Success,7,89,0,0,0,0,0,0,0,137,28.5,1
4260394,Aidan O'Connell,QB,2023,4,135,Made_Roster,2,20,3830,20,41,2,0,0,0,0,0.0,0
546638,Dorian O'Daniel,LB,2018,3,100,Long_Term_Success,4,32,0,0,0,0,0,0,0,40,2.0,0
3123954,Brian O'Neill,OT,2018,2,62,Long_Term_Success,7,39,0,0,0,0,0,0,0,2,0.0,0
4242659,Dayo Odeyingbo,DE,2021,2,54,Long_Term_Success,4,54,0,0,0,0,0,0,0,48,16.5,0
4035840,Osa Odighizuwa,DT,2021,3,75,Long_Term_Success,4,70,0,0,0,0,0,0,0,84,14.5,0
4431299,Rome Odunze,WR,2024,1,9,Made_Roster,1,17,0,0,15,0,734,3,54,1,0.0,0
4367210,Otito Ogbonnia,DT,2022,5,160,Short_Term_Success,3,30,0,0,0,0,0,0,0,28,0.0,0
4366543,Andrew Ogletree,TE,2022,6,192,Made_Roster,2,23,0,0,0,0,256,3,18,4,0.0,0
4046693,Adetokunbo Ogundeji,LB,2021,5,182,Short_Term_Success,3,29,0,0,0,0,0,0,0,32,3.0,0
3894830,Michael Ojemudia,CB,2020,3,77,Made_Roster,2,16,0,0,0,0,0,0,0,62,0.0,0
4362116,Moro Ojomo,DT,2023,7,249,Made_Roster,2,19,0,0,0,0,0,0,0,12,1.0,0
4429111,BJ Ojulari,LB,2023,2,41,Failed,1,13,0,0,0,0,0,0,0,19,4.0,0
3117253,Bobby Okereke,ILB,2019,3,89,Long_Term_Success,6,93,0,0,0,0,0,0,0,368,6.5,5
4241984,Jeff Okudah,CB,2020,1,3,Long_Term_Success,5,41,0,0,0,0,0,0,0,125,0.0,2
4046690,Julian Okwara,LB,2020,3,67,Long_Term_Success,5,37,0,0,0,0,0,0,0,38,10.0,1
4035115,Albert Okwuegbunam,TE,2020,4,118,Long_Term_Success,4,25,0,0,0,0,546,4,54,0,0.0,0
4374037,Kitan Oladapo,SAF,2024,5,169,Failed,1,3,0,0,0,0,0,0,0,2,0.0,0
4039303,Ed Oliver,DT,2019,1,9,Long_Term_Success,6,98,0,0,0,0,0,0,0,128,29.0,1
3915437,Isaiah Oliver,FS,2018,2,58,Long_Term_Success,7,85,0,0,0,0,0,0,0,222,3.0,3
3921690,Josh Oliver,TE,2019,3,69,Long_Term_Success,5,53,0,0,0,0,732,7,73,7,0.0,0
3123944,Qadree Ollison,RB,2019,5,152,Long_Term_Success,4,15,0,0,158,5,19,0,5,5,0.0,0
3929865,Charles Omenihu,DE,2019,5,161,Long_Term_Success,6,82,0,0,0,0,0,0,0,70,25.0,0
4430271,Ruke Orhorhoro,DT,2024,2,35,Failed,1,8,0,0,0,0,0,0,0,2,0.0,0
3116175,Amani Oruwariye,CB,2019,5,146,Long_Term_Success,5,53,0,0,0,0,0,0,0,159,0.0,10
3916566,K.J. Osborn,WR,2020,5,176,Long_Term_Success,5,65,0,0,16,0,1922,17,167,8,0.0,0
4362094,Joseph Ossai,DE,2021,3,69,Short_Term_Success,3,42,0,0,0,0,0,0,0,40,9.5,0
4240759,Esezi Otomewo,DE,2022,5,165,Failed,2,8,0,0,0,0,0,0,0,3,0.5,0
4243331,Cade Otton,TE,2022,4,106,Short_Term_Success,3,51,0,0,-4,0,1690,11,167,11,0.0,0
4362088,DeMarvion Overshown,LB,2023,3,90,Failed,1,13,0,0,0,0,0,0,0,53,5.0,1
4361422,Odafe Oweh,LB,2021,1,31,Long_Term_Success,4,61,0,0,0,0,0,0,0,87,25.0,0
4567482,Gervarrius Owens,SAF,2023,7,254,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
4258599,Jeremiah Owusu-Koramoah,LB,2021,2,52,Long_Term_Success,4,50,0,0,0,0,0,0,0,177,8.0,3
4361529,Isiah Pacheco,RB,2022,7,251,Short_Term_Success,3,48,0,0,2622,17,595,2,90,2,0.0,0
4242433,Josh Palmer,WR,2021,3,77,Long_Term_Success,4,57,0,0,16,0,2318,10,184,4,0.0,0
4875912,Tejhaun Palmer,WR,2024,6,191,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4567219,Owen Pappoe,LB,2023,5,168,Made_Roster,2,21,0,0,0,0,0,0,0,19,0.0,0
4243375,Dylan Parham,G,2022,3,90,Failed,3,14,0,0,0,0,0,0,0,2,0.0,0
4240261,Derek Parish,RB,2023,7,240,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4242557,Colby Parkinson,TE,2020,4,133,Long_Term_Success,5,54,0,0,0,0,948,6,94,1,0.0,0
4361423,Micah Parsons,LB,2021,1,12,Long_Term_Success,4,66,0,0,0,0,0,0,0,157,53.5,0
4259994,Joshua Paschal,DE,2022,2,46,Short_Term_Success,3,34,0,0,0,0,0,0,0,39,5.0,0
4054085,Dezmon Patmon,WR,2020,6,212,Failed,2,5,0,0,0,0,45,1,4,0,0.0,0
3691031,Javon Patterson,C,2019,7,246,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4244615,Chris Paul,G,2022,7,230,Failed,2,2,0,0,0,0,0,0,0,0,0.0,0
4258194,Kwity Paye,DE,2021,1,21,Long_Term_Success,4,55,0,0,0,0,0,0,0,85,26.5,0
3925354,Daron Payne,NT,2018,1,13,Long_Term_Success,7,116,0,0,0,0,0,0,0,185,36.0,1
4428209,Ricky Pearsall,WR,2024,1,31,Failed,1,11,0,0,45,0,400,3,31,1,0.0,0
3921936,Matt Peart,OT,2020,3,99,Failed,3,6,0,0,0,0,0,0,0,1,0.0,0
4243257,John Penisini,DT,2020,6,197,Made_Roster,2,23,0,0,0,0,0,0,0,20,1.0,0
4360423,Michael Penix Jr.,QB,2024,1,8,Failed,1,5,775,3,11,1,0,0,0,0,0.0,0
3139925,Rashaad Penny,RB,2018,1,27,Long_Term_Success,6,44,0,0,1980,13,227,1,28,0,0.0,0
4258195,Donovan Peoples-Jones,WR,2020,6,187,Long_Term_Success,4,61,0,0,2,0,1926,8,124,3,0.0,0
4034952,La'Mical Perine,RB,2020,4,120,Failed,3,14,0,0,340,2,96,0,14,1,0.0,0
4360274,Ronnie Perkins,LB,2021,3,96,Failed,1,7,0,0,0,0,0,0,0,6,0.0,0
4362019,A.T. Perry,WR,2023,6,195,Failed,1,8,0,0,0,0,246,4,12,1,0.0,0
4039436,Malcolm Perry,RB,2020,7,246,Failed,1,9,0,0,5,0,92,1,9,0,0.0,0
3127306,Dante Pettis,WR,2018,2,44,Long_Term_Success,6,55,32,0,35,0,1104,13,83,3,0.0,0
4367175,Kyle Philips,WR,2022,5,163,Failed,2,12,0,0,0,0,259,0,23,0,0.0,0
4431321,Andru Phillips,DB,2024,3,70,Failed,1,14,0,0,0,0,0,0,0,38,1.0,1
4429067,Clark Phillips III,CB,2023,4,113,Made_Roster,2,21,0,0,0,0,0,0,0,46,0.0,1
545930,Darius Phillips,CB,2018,5,170,Long_Term_Success,5,45,0,0,0,0,0,0,0,60,0.0,5
3117255,Harrison Phillips,DT,2018,3,96,Long_Term_Success,7,98,0,0,0,0,0,0,0,125,8.0,0
4242206,Jacob Phillips,LB,2020,3,97,Made_Roster,3,21,0,0,0,0,0,0,0,45,3.0,0
4242975,Jaelan Phillips,LB,2021,1,18,Long_Term_Success,4,45,0,0,0,0,0,0,0,83,23.5,1
4426354,George Pickens,WR,2022,2,52,Short_Term_Success,3,50,0,0,51,1,2978,13,184,2,0.0,0
4426332,Zacch Pickens,DT,2023,3,64,Made_Roster,2,20,0,0,0,0,0,0,0,14,1.5,0
4360078,Alec Pierce,WR,2022,2,53,Short_Term_Success,3,49,0,0,0,0,1931,11,110,7,0.0,0
4360238,Dameon Pierce,RB,2022,4,107,Short_Term_Success,3,41,0,0,1673,8,268,1,45,2,0.0,0
3126364,Ross Pierschbacher,C,2019,5,153,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4240706,Jason Pinnock,CB,2021,5,175,Long_Term_Success,4,53,0,0,0,0,0,0,0,135,6.5,2
3915470,Danny Pinter,G,2020,5,149,Failed,3,6,0,0,0,0,2,1,1,1,0.0,0
